column_1,column_2,column_3,column_4,column_5
69887.48,-3.269172,105.0,28187.8,-4556.958137
21078.33,0.62113,-711041.0,3905.5,0.348744
-1.73,-846.601472,-1.0,369720.3,4033.480496
81.06,-5.050023,0.0,40574.4,-47.599221
35833.81,-809.620767,-69.0,85820.7,30.656064
0.35,0.291585,-31.0,7584.2,1315.052215
-489.36,2134.124299,-7.0,-69362.0,5099.904366
-1.74,0.492778,-305153.0,0.4,7279.720014
-350.28,62319.700761,1.0,0.8,11.656141
-702826.47,-12975.547046,-92779.0,-86750.0,-50790.567572
-752.5,30.678874,-3.0,-182705.1,965461.013378
21.6,-9.857055,-2369.0,-365423.3,-0.659035
-0.81,47013.154331,-9.0,752043.9,208.685765
-903.19,-11.555266,19156.0,-87620.7,-8.158201
-23007.46,-6605.01278,-4117.0,-740993.0,562467.18846
3862.61,450.857983,-42.0,-4900.3,-8450.796542
-3.29,-2.491801,-339460.0,39.5,387432.274021
849.84,0.715123,265.0,-441034.4,0.477524
66.03,587849.40654,-4306.0,256370.9,78.125072
0.15,-920.642072,8489.0,-483.6,-0.692985
-728.42,5901.871264,114.0,208.0,-8140.645037
574.52,-28.468099,-12506.0,-21593.7,-237.166661
45640.73,-2048.44484,-11.0,538.0,71.662956
0.08,256.576254,-74710.0,-409540.4,6370.978637
3822.39,585745.253444,582274.0,91022.4,-1678.400346
-991044.5,-5334.801922,-8562.0,-0.5,-30360.257329
7.99,0.504728,9.0,-93633.2,-5529.466795
47964.31,1313.472101,-50.0,3.2,9.732027
-50084.74,-606.122537,-965004.0,1.5,22977.543789
97083.96,-791.183797,92.0,-9.9,3712.795349
0.61,53311.217419,30.0,4991.9,19472.224169
-49.47,-75180.91124,-10668.0,27.7,-89749.361527
-373.96,64463.59172,-75.0,5.9,-700210.661571
-4169.43,-994867.441081,972.0,5013.0,-17.911745
-0.79,-0.360039,-0.0,-4194.1,-328.681124
-6.28,77444.17788,1.0,-61.2,-916312.480022
1042.26,-0.337341,839.0,74212.7,-0.65552
-0.33,-3812.941527,24918.0,7.2,3.813557
0.37,7.920949,-573.0,469189.1,-8495.674338
-9401.36,-73.554624,68175.0,0.9,20327.745088
832.29,-646812.289345,0.0,79.6,0.901928
-225050.41,-30.056216,-74.0,952.1,-795.612698
-2157.8,-4.290064,-38.0,-0.4,3.88106
-5184.04,-25130.363631,-1.0,0.6,671332.621089
0.31,66.521812,-6.0,-6.8,-6.844337
-7013.1,844.909306,-2.0,-0.1,-68.029203
0.23,7875.178981,-646.0,2475.1,477.791472
-68446.89,40085.445814,-1.0,808.8,-19.669093
5567.85,982711.60591,51519.0,-174.3,126115.572669
7.99,39302.312002,-1.0,-3.5,5.037817
59.36,-95.447992,218.0,517.9,8.764176
-6.66,-610.499028,36943.0,-0.2,562.955247
-564.31,66.305612,5.0,8269.7,0.797856
92.86,-3876.191938,-1.0,7962.7,694910.281378
0.46,-17184.345774,-884.0,13.9,-0.476487
-72941.33,2069.948976,1.0,-444.7,-1740.504155
-58.61,-689.410132,40346.0,6.2,-366.029759
-2236.97,-95.09012,44.0,-84.5,-7.620604
371033.83,-44.504324,1832.0,51462.0,-158.125573
-0.54,2.897333,-1.0,-225.0,2231.036399
-856041.91,6435.838799,1.0,-436768.1,-455913.979205
-8.14,-0.657572,998.0,136.8,6.180483
43.81,0.542237,1.0,-7.8,5936.726577
-0.66,-74550.333509,-1.0,-0.3,-6663.348393
1699.74,3654.074038,-17.0,758321.5,8.795776
-0.05,7596.101656,1.0,-134118.8,4.0224
-991.64,669.021566,-73520.0,751681.0,236593.751195
-2.69,43.36902,349840.0,-9.3,2.465561
-9579.94,97.758499,-243.0,3.3,0.590174
-9.92,-5680.771953,-955.0,95579.3,851.450417
-819475.03,-81719.053415,-0.0,-538296.2,96261.980196
-0.24,7950.306593,0.0,-0.5,2.93757
0.27,-20913.967991,-320417.0,0.7,654632.095809
328.82,0.273332,-61830.0,83.2,70970.978448
517972.95,8.388116,-67673.0,0.3,630.565407
65.65,238949.441403,-54188.0,-663326.0,-99702.873949
91131.87,5.157948,-1.0,-82332.5,-1.509617
0.03,-438509.955368,-48410.0,-95.9,30.772318
-6.06,70735.4709,0.0,-8.6,8.732882
-807150.77,97069.184349,-1.0,5.2,604646.050334
769569.39,215066.801128,43329.0,519.2,4265.623405
0.44,-8.97924,6.0,-6100.1,380.36895
585.58,6223.473547,-22849.0,0.1,-9990.078728
-393651.98,-0.272573,-97.0,-3901.6,-3745.948038
0.98,0.618146,-8852.0,-74.0,-56242.422081
6.2,201617.525112,626.0,-484006.0,834.017021
0.9,-6.057389,-1564.0,8738.4,-4.191179
122.75,-21.871096,-12.0,-0.6,-0.096467
7089.01,-8.687585,23.0,-3754.2,49981.25409
7514.29,-7.065314,-17.0,0.4,-6864.972308
4388.43,-0.774619,-43156.0,-987839.0,-918.165337
-0.15,1275.512004,777686.0,-9120.4,-8.220158
81421.76,19538.790589,-519400.0,531527.1,12.870147
39.01,-0.652217,7.0,-1.2,-3450.193113
-0.22,-6605.53967,561431.0,-4.5,514.864187
7.59,50214.430926,-1.0,3324.2,38632.144354
-729704.26,647.995091,-2.0,4.3,1.807655
-4104.85,-58620.376118,-0.0,411533.7,-717120.59876
-1352.85,933.170015,-631.0,0.3,-0.986205
-2.45,876.223782,-1.0,-0.5,699.717915
55441.0,0.498032,-0.0,53.6,-24936.762226
-331955.37,-2.652534,5836.0,-64.2,39.549996
0.23,-8.546369,-184166.0,1.1,0.525275
-661157.18,4061.515381,-542.0,40857.1,82170.965439
83.37,12165.426854,8717.0,-340.2,9.352869
-89.41,-503.604312,-5619.0,-97.0,231.281297
348.03,-0.650219,-25428.0,338840.3,-483355.496579
0.09,16506.14759,-78162.0,-7528.0,3.785263
-0.22,-90814.495034,-769216.0,-257.5,122.805603
76339.77,6.891746,-1.0,5.9,206.429951
-48024.31,-639708.668033,-8.0,-79.1,321167.731993
626280.53,98.790093,6.0,9228.4,-959.021599
668.16,4526.287937,0.0,-6.2,-6.580027
635716.82,5287.368256,-0.0,6264.5,-989020.954969
-9058.33,-111466.969927,316643.0,-1610.5,0.0429
-481601.85,9.207367,-0.0,37028.4,-242.079279
-3744.06,0.937826,-2222.0,1418.6,6.869722
-0.26,55644.851064,8689.0,-568.0,74854.113643
-8257.95,-710.32918,7853.0,-951.9,-893.391245
9278.47,-661.289697,-0.0,-70759.8,0.497991
-0.22,-0.651794,834.0,-485.4,0.599199
54854.31,-875721.935546,8124.0,95.4,-68.770115
26164.59,207.765435,953653.0,441.7,65748.350064
6090.52,-3936.086205,6.0,-938.8,1.718362
-48431.09,393.396162,-0.0,-17.8,-0.983014
-4155.31,21.668323,8302.0,4274.9,-766576.784107
-7.02,73.07832,-21677.0,-181864.4,-0.196807
0.19,-3.832954,23.0,915.8,5.916223
48.85,-71.115675,434177.0,1.6,7230.632749
74996.63,-53881.996876,291631.0,-464.6,-93078.307778
72.27,1517.545128,-280481.0,-0.9,0.711261
-6354.72,-5.340956,90655.0,-758415.5,1.103354
-72.5,8.887528,-12378.0,-83305.4,-26.018175
-6.35,0.286531,0.0,-0.0,2835.311404
-395729.9,0.809518,-1.0,-8924.2,-441720.580847
-5685.1,6.618291,335.0,-228911.3,766.116007
66.3,6227.069724,64.0,9117.3,2918.35603
-31807.71,165.539503,511.0,0.4,0.156028
5.61,-433593.77205,1442.0,5.4,-445.293945
-0.53,-798.143145,0.0,482.4,-5.989195
798.95,-46284.477584,-78804.0,-0.9,2442.350996
73358.72,4374.110046,-559.0,-5973.8,-724.383186
329.57,-13.712819,90578.0,-314.6,-753.283178
4593.08,-22.550845,178851.0,5.4,-957.159276
94.0,-0.695078,49.0,7299.3,-7339.239962
4835.12,25.151109,-0.0,6370.4,419241.197015
-0.85,9.799051,49.0,6640.5,-792.397428
-0.65,-18697.187475,1.0,323349.6,68433.820337
-7.58,-8527.011428,-6.0,2126.1,-352005.627101
-826.8,902.84094,711996.0,7736.5,-865388.02802
-6109.54,25354.997273,-149.0,-0.8,-0.450068
-41111.06,876.00689,94.0,-73427.6,47559.799613
9.36,-0.196744,-453.0,20.6,3.200042
-266.76,-851753.735319,-0.0,-36358.9,16.45524
-4243.51,-8370.991538,-0.0,-48.4,334246.531468
-566.23,-624880.214542,-1.0,2144.5,-2.488651
-78639.88,0.680578,-386206.0,809.5,-0.829533
-5410.69,-943401.833181,53100.0,-0.8,-564.622
471.87,5.069727,76051.0,515.2,818193.239081
490905.35,821253.78591,82559.0,2333.8,1676.119339
0.42,8445.681072,6.0,-397441.0,7316.394535
247576.16,73221.104131,1.0,-969334.4,-47776.539671
-89532.95,27.425463,-1.0,60473.0,-8.336493
574.88,-620.664516,50.0,0.6,-9975.036895
-0.68,0.954946,877566.0,-9.1,-13.492501
30.02,16.509427,-98053.0,-478.7,6.289743
-5092.67,-198.507021,-311.0,-35.6,-241.522297
3943.17,-89427.966404,-9527.0,3060.8,84.811243
88.42,3523.891187,0.0,88330.2,1.926991
-34.67,8.503896,-0.0,0.4,53.450586
-5.16,-42.541945,66.0,-4.4,9026.232307
-6800.75,-0.703334,-48.0,2604.9,-15461.028559
407753.36,-57.689652,638.0,90.6,52.442027
-600.14,17343.100029,-2603.0,574.2,-0.665058
27.06,-397.569341,-3308.0,25.5,-684.521046
40707.93,-122.987717,-762660.0,22.9,9863.708912
5658.94,-940378.475709,15.0,-17359.2,-449879.007176
0.68,909558.4667,-1.0,-835.8,5987.78077
-0.84,-0.541299,56.0,-40.3,-2.949039
-8.18,-77.252892,-2680.0,-298.3,229.451166
-0.24,-954720.786297,149945.0,785087.5,-60475.748275
771.1,7.260739,-90.0,4430.3,-320591.465633
-0.91,789702.387663,-8860.0,-9767.9,-66.240027
-801.55,-216.689078,0.0,6023.9,216.62346
232747.94,3260.072336,-852.0,6585.5,-755.079171
-89277.08,85.501733,20494.0,641054.9,-2.224416
-729.03,506500.031669,62040.0,-4.4,-0.567843
-4.66,4.640195,-98647.0,0.3,55.425434
255.98,-3514.286164,10.0,852604.1,37030.456878
-1389.5,534.194917,-91.0,670318.0,59.99408
-0.44,5448.062117,9830.0,5.4,962.716062
38452.75,24.607657,-99000.0,-349.2,345.954195
3.97,0.419719,785092.0,-2758.1,-7.016377
-78.8,-0.724538,44140.0,5044.8,-84452.61149
0.56,0.393478,-540253.0,-78705.9,-77.214368
-5291.21,-0.640694,1.0,-76.6,-7.649776
-5.6,773001.709132,208955.0,17.2,-1027.260707
-16.4,-3.104259,-5459.0,-777.0,-0.076511
-89254.52,0.851516,99808.0,0.7,-3041.658437
-5.14,6782.219183,151.0,69.8,-315.003715
0.27,457831.37295,82248.0,0.7,-280.020609
0.7,-109222.612402,-563703.0,356854.7,-718053.938846
0.36,-7.045973,0.0,-45.6,71.701204
-79.48,-1.148491,-0.0,89694.7,-4491.300864
-22.63,-481478.237938,-757.0,-9098.5,872.048991
-3.86,-44.702335,39287.0,18455.7,14.462834
472888.89,38827.524725,-68.0,9.8,-835.886577
-0.89,96534.25175,0.0,-0.1,89750.252087
-4.54,-0.152464,87.0,5490.3,-22872.337263
0.9,-811.381464,449.0,60.2,-543367.4774
863.99,40191.357845,697.0,858.2,5.172858
0.79,-348.85059,-8671.0,-587953.6,552.100272
83.94,-5.935281,-1.0,-2.5,-143519.494064
3977.98,224118.344979,1.0,7258.5,0.051507
-7.07,-57.500703,2.0,-338.2,0.886619
27825.79,-5633.537534,-38.0,7574.7,-52308.226556
1.12,-42.473147,0.0,-1906.8,-69510.232545
-2204.74,17607.036143,-3206.0,83429.6,0.174046
4732.7,108.05049,-87293.0,118.3,4646.810701
-91.92,-0.952192,5.0,78683.3,74942.258875
0.17,27.430864,-3498.0,-1406.3,9006.691761
-4065.43,-0.472318,-0.0,7739.7,118.750552
181188.96,6.815032,-927.0,35.0,485764.241841
-3694.12,22753.165951,79.0,-5.4,-58.626441
-548.3,0.26973,-328.0,309.6,781.851064
54985.49,-26133.291806,-10.0,-0.5,-44869.789141
21531.87,3.842243,-5461.0,2024.1,7374.470454
-98.63,-928678.259218,32.0,16.1,-0.042735
-36794.7,853.759456,91.0,-68225.8,-76341.625958
4642.38,0.833605,977.0,19.1,570252.469437
-460409.9,55.117843,652.0,-94.4,415480.147478
3.9,-43.782258,6.0,21381.0,-759941.664852
-900.4,0.070046,-5.0,4584.9,38.252634
276582.44,-301157.361248,-1.0,869.7,-0.759012
27110.1,-13276.192912,-2.0,-52.5,-22303.454634
681079.24,-6747.336686,52.0,71347.0,-618351.335197
-74.36,-0.147641,-83064.0,-946263.7,-20.994208
-18.03,-34348.534426,5948.0,7.4,-4.702434
69131.65,-0.783585,4.0,-880.9,16.173493
-186.45,199.643983,-2.0,0.5,-96.41869
9.97,-2.244496,934579.0,5.5,-0.99743
-55892.75,149.654995,-6.0,0.8,-627208.276804
-4881.51,-879137.43478,-0.0,595.7,5.522484
88930.12,-7001.938181,161690.0,77140.6,-7329.677854
3.11,9175.619366,62.0,69563.5,489.345465
9843.97,-275.430643,0.0,-0.1,-1.182576
-3.68,824444.976843,-87.0,0.9,607081.828521
71.6,8506.170525,-10.0,726076.0,6401.219711
-0.47,624.848486,27.0,20.3,45.798743
-23108.76,-0.948342,-4.0,98.1,607724.720058
-3215.09,-334590.931059,3800.0,7572.4,-7320.096211
5558.64,-0.992173,41.0,1202.1,349829.914716
0.06,-21.108073,-840866.0,-528069.4,5.053898
-2794.26,36656.119069,-7810.0,91.6,54253.84129
3.97,-4536.317042,-0.0,0.3,-277583.657328
-0.48,-825.32027,-25549.0,-0.4,-0.283028
218845.55,-765.336737,665.0,-392099.8,-0.204616
-83.8,-5464.850588,-0.0,700466.2,0.555809
-191017.65,-0.713891,-458.0,672145.7,3088.210382
445.8,83855.653855,8542.0,8517.3,-90.4467
4920.39,-60.662067,655.0,207.8,-928000.798626
-63.26,-0.796151,-2862.0,76.7,-8736.785761
-0.53,-5427.290067,95390.0,-0.6,-7204.603979
-5642.4,4.615345,-1.0,364820.6,-6.911725
-44.17,-558758.637903,-10830.0,-3.6,-896262.308766
-0.34,-0.162631,-5425.0,853.8,226055.278133
-693.81,501098.134522,-894.0,-616.9,-335654.935412
-1173.44,-0.814035,231604.0,-3495.6,-7.744316
675480.48,1.963076,0.0,-830922.5,-54611.032624
0.36,-772.205352,-11969.0,-239344.7,-6.894241
8918.02,16356.646035,-5.0,3195.6,71428.709204
149409.41,-0.028177,-533.0,-9140.2,-9804.430686
-542220.01,9.554124,-3627.0,7487.4,-0.651096
868603.84,-60979.710923,-1.0,6414.0,-0.343065
-2001.23,4.322659,0.0,0.6,0.307823
-75.42,-488049.750326,54141.0,0.6,-8.411207
3028.06,-0.065103,-312167.0,-0.1,-53.897378
92.11,0.926289,-67.0,-90.9,14656.442302
400.43,0.483642,2.0,-0.9,-781.665002
68383.04,70700.756534,-3861.0,7266.2,-97566.096545
554254.07,36.452777,14.0,0.8,0.527415
4.41,-9.657556,-9314.0,-352551.2,-14314.451814
-1052.75,409.319978,-723.0,-60381.3,0.247195
-0.11,-5.339237,30903.0,-6.2,0.381651
5841.78,723977.241701,81782.0,7.5,3292.804898
-18.32,-0.212373,-2377.0,5234.6,-5763.055359
-1.65,-27.648753,-291600.0,730820.0,-6.257957
5.66,-83521.960104,394996.0,472314.2,-1.729363
-2100.83,7.489563,1619.0,2838.3,7.412109
228797.45,-46.118071,27452.0,-0.6,8179.968919
801.06,-47317.637549,61976.0,74117.8,-323.268868
2.26,-19.733727,-0.0,-417096.8,0.502343
880321.31,573943.904317,-831436.0,-193.5,4324.844858
-239120.06,2563.15555,86.0,531.8,-5916.461519
77919.2,58292.952584,65.0,0.2,-82180.109621
5604.86,-707.085988,2.0,-0.6,-42.078284
87.58,8066.920748,6835.0,0.1,-684.193324
-9643.87,89.100695,3022.0,-904.1,-601.316928
1.87,81.793838,-3594.0,88.1,94.582433
85576.34,-39587.388314,-4255.0,41.4,89725.054714
-7432.93,-1785.849739,872270.0,0.2,43.246336
0.74,70.847856,-7.0,8630.9,-167358.020771
-201.25,0.718125,26.0,-746466.6,3786.16221
-69724.19,-35.274088,949589.0,-66238.8,250.350741
3440.37,99161.666423,-45495.0,0.4,-5.887012
54.82,24446.62339,-0.0,-168.2,-304451.61214
-571383.42,4.090849,-7198.0,655.7,1666.328561
4587.58,-90.313556,-502496.0,816779.0,0.626645
88671.5,-24.225821,1.0,-601.4,-6.65859
59.64,8.233674,90753.0,266.1,-555.487737
-8966.99,5.483687,-950.0,599582.8,2655.310188
5.47,1.869523,-53.0,47.2,0.26747
-56846.63,-9.764268,-804.0,3.9,-91191.750855
0.37,64556.736365,-25382.0,-169.3,-358.62114
0.38,722412.994018,-5.0,-1353.5,2.474683
3338.98,-750.371039,58344.0,-9.7,1.464271
-22.28,4.555583,-798482.0,21.2,-0.748972
26.23,-712.447627,-88.0,8.4,4306.41151
0.34,144478.47098,-74.0,-6.8,1328.675623
0.38,876.981006,459374.0,-0.9,774066.664515
-853068.4,-53961.557576,527532.0,-47.9,4202.997389
-1845.06,18.36019,1.0,-3694.7,0.20144
-56909.93,643.736074,-0.0,85873.7,4.693969
953.72,0.067071,-3043.0,-783.6,-44483.909549
-97758.44,843649.776046,6.0,-7.0,548.719618
-0.62,-0.260307,95.0,-4.2,-195260.432981
0.05,964389.557262,395424.0,-90700.5,-0.601053
18755.25,-6.813538,83032.0,2.7,-286760.892984
-28.37,-7.903395,-81.0,-774.0,77427.995685
0.28,-821861.674546,-93.0,3924.3,7329.741047
976.42,88575.058693,-69.0,-4548.3,9.274262
-960174.11,486.562775,7.0,-54.0,655017.24836
5.32,65440.677101,-5383.0,-0.3,-0.138824
-11.74,-77.417352,1.0,8.1,-651427.972563
-27.1,6421.827239,1.0,-7.5,-0.444259
-2.63,-3.105072,-51823.0,-14.6,-0.759885
133024.57,85942.00052,838.0,-61.1,-42210.344623
-1509.89,0.946873,12848.0,31.8,-2.813955
-924.26,7889.854332,382.0,654.8,0.070396
-528.42,-28.180744,-2.0,-885688.1,-21832.821022
-272.86,-6812.563083,-5.0,-8.2,-5675.737152
-9082.6,41.869633,-732626.0,82.5,-0.276251
5.34,0.163395,-956317.0,79.2,4.95736
-369.98,-90382.226686,-1.0,-4991.1,9.747894
9074.29,-6.68227,-5155.0,34.0,658.305504
-19.52,27134.272028,-761.0,997160.6,-92.000083
-0.65,33658.092627,11.0,63870.4,76.507786
27146.77,-25.460005,496.0,9779.7,-3.579278
-7489.76,0.978206,-6.0,252.6,0.591544
988653.0,-42044.231994,68714.0,-8657.8,12340.925334
-0.98,0.32835,86.0,4.0,139025.198139
252.23,61.214306,7.0,-0.4,17438.070691
0.08,94096.928676,-1.0,20.1,-6.936998
-9.48,-18.966059,47.0,-0.6,-7757.38863
407826.05,0.943187,-89.0,0.9,-14341.730529
-0.89,839.991864,-8.0,407871.9,-6959.596071
-9.98,-8072.6512,-573.0,190.0,0.394774
-315.8,4990.399906,-4.0,68.9,0.793298
37195.64,3292.926849,-1.0,-645561.1,-16.542458
0.48,52.213598,-28.0,-621.7,-87786.604181
-5552.5,0.782503,-550855.0,-328.8,-777239.579789
-210.87,-0.686933,594293.0,0.4,-789992.460938
8135.18,65.704011,-0.0,529947.0,542677.709947
-625580.23,-4.76716,172693.0,2510.5,-35.428637
-6072.02,-0.037667,-0.0,-759.6,-0.740003
597869.23,18.858507,-5657.0,86.4,-5.544198
3.59,-187.837915,-0.0,4277.5,0.880361
-888342.73,-0.342913,852.0,0.8,4381.211999
-287.32,-39919.189478,577119.0,0.1,94616.902756
4984.73,299.569262,8.0,60551.6,-1212.895522
-0.75,7.247112,89338.0,-7383.0,-467066.402399
116410.2,-7429.8545,793.0,4310.8,7.653206
35.38,2.391291,-6659.0,389191.0,-0.7728
-4.02,-66235.149795,0.0,306598.3,16156.213309
0.28,-6.220529,-0.0,-872.1,-46.483555
564250.46,6.050919,6.0,-52843.9,839297.08878
-461.37,80501.986115,-1648.0,388631.2,74.832022
0.41,-6.987768,-165867.0,-40.8,7.68588
79.03,1.387352,8629.0,-834844.4,-55199.49519
-0.1,0.961939,10.0,960460.7,5155.42399
53508.54,6.68635,0.0,0.7,182850.987115
146.26,-0.924676,25210.0,-7855.5,29.591394
-4065.23,1.586287,-731.0,-43.9,-0.154042
139075.01,-0.344256,1.0,-0.2,-465.291705
-1.93,2435.461648,-90437.0,-1.8,9775.213535
-249054.28,-0.724915,70.0,624.5,-3.638536
-3.01,90.855779,-375.0,-0.2,-736868.960076
292.37,425.17637,-1.0,224.2,56955.203432
-81090.54,778070.549474,-53012.0,-528229.8,-15.675205
-22715.71,103669.623419,1.0,0.7,-38.726588
823687.65,-34688.603896,26910.0,-441922.6,957798.82413
50146.56,-7.96148,-1.0,97996.7,26.925987
-5050.91,-8198.247044,18985.0,4516.4,-122294.00585
955.35,254.851934,3429.0,-0.4,756060.529902
6525.05,8867.460007,-0.0,-58847.8,-69.978575
-2.2,-6.740426,1.0,929.2,-36.4071
3.4,36898.32873,-95.0,701499.7,-0.525317
95.29,-0.658174,-40404.0,4859.1,0.508232
0.74,-764.319132,-653661.0,937596.0,-40078.898912
-13.78,0.817245,-86.0,8.2,-32593.08097
81.66,-3134.329296,209983.0,-2130.5,-531.420911
3192.45,5.444677,2.0,-12.8,0.273137
73.92,3259.800947,-0.0,-6354.2,-70159.250112
-9.27,-0.364011,689.0,-9.6,47.3032
271884.45,-293.94897,-28.0,6.0,0.997928
-9.8,-76.229738,-58656.0,458.9,-27.297338
-4.83,-66.805027,-71.0,945857.1,-685319.533404
99.95,75.133838,-60393.0,-6252.8,-17.149085
-7329.28,2480.150671,0.0,5.0,-471.917909
-5357.2,-122385.079319,5.0,-49652.2,8100.957754
255519.61,-487139.330326,6764.0,-857140.4,-68387.00672
-7.22,-779981.773725,31.0,-27274.6,66.91983
-1.94,-8835.430719,8.0,-899.8,0.139868
0.51,36336.359599,-284540.0,-0.6,8.179761
6.01,-7056.943216,-6262.0,260.9,497.310237
-159.63,-77.058133,-9.0,-557.5,781615.547774
-246.95,-0.909814,5.0,624008.7,889789.700647
4.72,670951.798999,-909033.0,-6.6,-9.881821
38908.33,0.692215,-7.0,36.3,-0.403882
-640.89,-9.312991,-44449.0,6.1,94.002786
529654.5,-11628.919486,-53.0,-85.1,-14.978775
0.17,30.23807,21368.0,2558.5,96.729213
4.18,-4.933919,0.0,33.2,-578.241498
34742.85,7318.06244,-454.0,-9594.5,-83.68765
-3662.56,-7.178433,-53441.0,20.8,431.387542
6.71,-145867.186115,1.0,7222.3,-3.82535
7.17,3380.623279,-1224.0,0.6,-3.053737
8.28,70.181557,120607.0,0.9,-285304.057385
0.67,-6.587704,-3708.0,396248.6,36.545092
-965256.71,213385.538089,-0.0,-27154.5,604858.658427
-18.18,3760.236883,344069.0,7690.3,783.373504
-2749.48,80592.148461,-0.0,-45344.0,102.898183
70076.13,8313.794597,1.0,-618508.2,-0.863414
-0.05,9.253729,8.0,5096.2,57903.20499
-9457.27,5727.986219,0.0,14236.7,-952874.873544
0.78,-1.707823,-14875.0,-0.2,6.109424
-0.34,63661.779627,-708.0,7578.5,0.626586
-4222.11,0.727303,-4.0,-66.0,-0.127857
0.49,0.720354,-837468.0,41.1,-11.029424
-96972.75,21.185376,1.0,5442.0,-45.068379
-406024.76,-34.357604,-259697.0,246411.8,0.346184
383.33,-0.542767,12322.0,-5.2,734.126381
-54693.15,251.270044,-881.0,-970.0,392635.292691
724.75,-0.69644,521376.0,-53.0,0.471997
238098.61,0.334697,2222.0,4.5,-30.810566
-755.33,-2961.370975,-23768.0,261.0,-76078.611451
5.87,0.78723,-296.0,-5.2,123.051643
146517.48,-1.257965,-1.0,-190422.1,1659.714098
15973.65,4577.34622,0.0,-54.0,-437584.143041
-442.98,45.823989,-45.0,9534.9,-854416.019971
-9125.34,-4575.183222,5128.0,-327.7,-2978.087458
-1506.31,-63.030379,4200.0,682.0,-341.673447
-88.64,-452.704172,8943.0,12.4,103.124177
-5673.02,9772.821715,95.0,-6.2,-85533.683344
14.38,-52.508839,-69.0,20563.2,0.810209
989808.32,5352.741444,-2.0,0.9,939075.32141
0.23,3.772351,9440.0,52366.1,-3075.530815
-65.51,-17412.285905,209.0,71.3,7316.726686
-60.72,0.10891,10.0,98.4,-0.40334
-4609.92,-971163.963327,-660388.0,857.9,69319.811232
-99014.5,739958.795927,-803.0,1.0,45.483507
-3.04,-350.075823,9177.0,7001.0,-318.276951
0.55,-445340.986539,-29.0,54234.9,-851.385587
366.83,8.807074,6966.0,8.7,0.66264
1441.9,1092.778722,10.0,-0.0,-0.36148
783.76,966775.640482,-1.0,-0.3,-6.375292
-167.09,-405.889162,-0.0,-29090.9,-931.210819
-8935.33,-39.225462,-150426.0,-722.4,302.146032
0.99,-36.87248,-6286.0,9383.1,0.998609
-58.93,344.283921,75.0,-4.0,74004.586329
4.26,-22.148983,27309.0,4915.2,0.797454
-0.39,-0.159943,3443.0,2.2,90046.141703
2.35,766.826855,-0.0,7895.9,-5380.954547
-9687.36,5449.346835,-0.0,-525224.5,4.23258
9525.85,51442.145893,-878.0,9.7,-477.744856
-361241.86,-471015.030699,-3.0,-3835.6,-72.927567
7215.92,5.324878,245.0,-7429.7,85509.759226
3.78,365.555295,-2.0,-1568.5,6918.058736
-0.96,-629.975905,78.0,-85430.5,9.474133
20962.57,-161.841015,82961.0,-89.0,-374.989722
-28.02,-4753.7789,-1.0,4776.3,-4.17134
78860.79,-56097.090587,-807.0,898294.6,-988.343532
0.67,33.709105,575329.0,98.3,5927.411633
6963.34,7.855908,-274.0,-1968.8,6.530412
566.23,-105.352053,424.0,-31.8,858118.019098
62.57,-6384.53806,-1156.0,6.1,293.852157
609464.38,-939.290387,-0.0,-4.4,35518.689119
-49.03,-6416.586383,9247.0,-6.1,-0.037273
0.06,-2786.576658,784002.0,-9.1,-8.402839
-935502.5,359.881536,-525.0,1485.8,-52096.312611
-64.76,953981.012973,-3553.0,4741.3,80831.982647
429178.29,336.376967,-60.0,-0.2,126.782547
-5214.4,-873277.920848,0.0,-573.4,689.869594
-7436.57,0.756704,-1.0,-1699.5,-730599.974641
3639.27,2.982049,-1.0,-0.7,-4701.840301
1.22,-0.563511,3.0,10.0,-96.087211
-539642.91,-6.901434,921758.0,8.7,-390496.651334
-98.52,-2.43782,-9086.0,8100.5,-0.071968
0.87,386200.872264,46755.0,-7.1,-0.313079
-5136.3,0.622557,-2.0,88794.8,8.593204
272.13,-0.251191,-22.0,-986.3,137.439424
7646.31,-613.001897,7.0,29277.5,25.800799
-1.41,811410.757485,7855.0,-96.9,-6196.091483
204770.99,3381.727296,-75.0,919.9,0.079864
6177.51,794.03165,645.0,-540871.4,0.272976
5.13,9034.910495,1.0,985.5,-0.134496
8.33,982.173049,8929.0,73.3,-58.43117
-1.0,-95.962857,379774.0,-9212.0,6.398739
7801.34,3127.923603,-14595.0,80.7,-743224.63243
-996113.64,0.674923,-4868.0,-52863.2,-9.36939
-4.56,77332.326693,7.0,0.0,-0.978723
19.48,-609634.34631,508.0,-25433.1,-103.307544
0.66,46521.187414,1.0,-1705.7,39.267427
-894671.13,-487021.32589,1.0,-9.1,0.916667
-89.6,-91446.248554,-23.0,-724.2,6836.082842
-32.5,-0.562142,3492.0,89433.6,84949.817994
-632.46,7.52704,-653.0,8311.6,-5.296116
-54.36,-23.234733,-0.0,-70.8,95.235932
0.13,-22537.601947,-1970.0,528432.7,89.468903
7815.18,46.066572,-116190.0,897989.6,0.915255
-6911.24,-316900.417832,-2.0,-976.2,-418.403342
17.36,855205.777074,-10.0,-1274.2,-0.275122
-37.22,-15.533528,-7702.0,8971.2,-0.134408
-0.76,0.74729,-3.0,59146.3,93.113963
54.76,-790044.941687,-2.0,-0.8,-0.969535
