column_1,column_2,column_3
263726.051,6.514,90.69775
-98.028,-8882.499,963506.9584
624006.71,95939.059,-7.53976
-0.813,-20150.246,-0.26484
-577.487,96759.434,-44.43356
-65.309,56.417,-873666.60033
-0.077,-8512.448,565246.81478
-39340.689,-72592.856,-104.10216
-8.879,19.762,4.33165
0.88,50577.897,-433471.67498
-69838.412,1.543,72106.9284
751.389,599.088,5602.814
877.731,855.362,-7.91975
-176.162,4.073,0.0771
48863.793,0.149,915.20792
0.904,4.679,31515.02437
-5558.554,-91359.671,177304.87421
-7.348,-73384.035,289.53481
911801.631,43755.262,-502801.96103
-73.211,69331.998,-24642.90069
0.731,223.77,-2687.59858
4.627,85615.763,-0.23618
-66.464,0.806,-97937.1093
-762863.04,-0.744,0.63473
-4.205,-0.048,14975.06261
-77234.443,33.586,-769441.97644
0.348,-9.762,-8440.43792
570499.564,-747767.99,0.65033
0.21,-4.077,8331.89533
214.587,3.871,54256.67201
-731140.385,102164.789,651245.30298
-0.715,-0.686,-80.13701
-745123.391,85896.897,-255442.35551
64379.307,-22.018,835.33311
8196.57,-7402.571,0.08465
-598380.44,129215.8,-9943.00531
0.51,68156.351,21.23027
6334.511,-6838.019,10.41484
0.419,215927.945,23.38076
-384998.811,94526.26,390727.38512
-886.276,-720.14,3818.84418
-8727.732,-873785.461,0.75977
96541.994,-3.051,-35784.57995
-812375.125,3.492,-1.79537
40.066,0.514,-0.10181
-895471.313,-194482.152,-0.14074
-1.466,16913.197,-5713.29843
-14204.769,-415.661,8.73631
308468.325,-830850.951,0.5992
1.071,549014.766,98.08733
1283.511,-41.224,-6519.54118
-1.68,-151991.574,-77427.50295
-95527.514,219.032,59.35358
788323.187,-46842.17,-11500.63891
68053.003,-1.934,-1543.48788
-0.353,-0.594,5.33546
879642.359,9.737,370933.13702
9981.519,8.378,411209.09378
-575218.14,59.12,3211.48552
-0.964,102850.106,-5.71031
-77900.152,-12.662,-754.56184
7.133,-19376.411,715.57876
-504388.501,-724.564,224476.46769
-4.299,4.865,-2888.75396
112508.963,-0.037,69.45142
-474.094,-323.414,-87498.88855
-0.679,-20627.776,593944.81313
851420.213,0.352,-640182.38607
-7621.229,207738.63,4037.95414
533.054,7887.196,-530566.204
-2936.684,-46103.056,-75.51383
-824.226,-56.116,-5070.94948
9377.256,-134044.884,-1657.52346
8645.969,-467341.031,3.20768
-8703.749,-0.889,78.86946
-925.577,5990.659,-808055.46288
457205.377,-1.47,0.34941
0.081,800.892,-235206.01184
470512.157,-1.13,317946.67111
-0.701,-3619.785,-0.6992
0.673,0.467,-457.69639
6613.615,-3.021,5232.84986
-0.861,89.008,-333697.70474
-335102.965,-0.65,-588597.51659
5.328,37.075,-4.94211
-0.642,7573.888,564688.68474
-48748.74,60.674,7.43203
-61.861,517.146,0.23773
-0.152,-2573.342,-92.23282
-8720.034,-4.177,-94755.00809
-5759.69,-7232.303,-968.13832
-7.684,88722.646,4832.05288
-0.209,3793.076,0.13682
-429.192,-78.923,-21.39272
7195.898,-0.334,36453.89458
4312.225,-2792.483,303.60603
-5.159,-146.916,4.78793
-7.471,1024.534,0.34059
-4003.616,-486.319,-5.26687
2820.505,-2525.385,9049.22656
9035.343,-0.381,532140.62618
0.769,3101.619,-986193.05137
0.788,0.07,4.58198
-92.651,-0.604,469.36752
-19350.884,5008.385,-80400.99762
823.561,-628006.934,0.76789
6.644,-551134.925,-389.50235
-48904.168,9.195,-0.40654
-56448.776,139782.505,1730.7484
-0.945,6.369,-54.04984
514.315,3335.944,413.66667
-72839.191,9240.154,-1625.75781
-218191.74,-0.16,-9.30569
-349.238,-928107.267,-7.55456
77685.026,965.771,0.90207
0.581,74.926,-65627.31147
-7.59,-42952.913,-1298.90245
-68851.985,-1146.045,-828.91563
557.66,3.837,-4242.78717
820932.124,-9.408,943.53021
0.887,-1.342,87.7059
30538.486,-336885.04,40.72229
-62568.88,-59.136,63809.0763
97258.898,-824.655,4733.0983
277.572,0.864,-932.13631
-8119.523,-44.673,472356.55609
-7534.521,-0.998,-77372.5915
70140.486,8711.167,-0.43598
-518243.462,58755.759,65.53178
0.498,-112.354,-30.72791
-8.058,-83.219,893.50641
-70.595,0.73,-994.23178
-603755.707,461.05,-22868.18428
70313.108,-39282.208,-6845.92773
-654069.53,-459.078,-960915.19319
31259.077,2.464,52.41116
-4192.274,63.393,-47.79619
-0.672,-4175.004,-0.07026
2860.025,-23.173,-2165.21515
2.525,92.458,-5.95809
-33.331,-1367.158,298.30779
9355.314,7845.102,-363575.78102
-97.766,-19.15,94095.44015
-64007.499,-4069.377,-93.09319
898980.904,-97.783,-0.46586
-748.883,63.232,-190503.66412
3644.522,39283.458,84.28755
-0.21,-648.348,-84.23064
5487.613,66712.164,-775507.16102
-97521.5,0.597,-882.66272
-0.661,76.329,-125.89374
975.122,41986.653,51.63256
0.067,-523530.904,-369059.03432
71.581,-7642.824,874.63106
-64.618,-957.851,637293.16508
995173.44,-0.83,202.57969
-0.882,-0.599,-36347.14745
-0.103,-86425.09,-655.10928
-515.906,2909.064,747188.89324
90318.27,827994.37,85435.43976
-51739.681,-2981.335,-66.84385
-699469.453,0.6,-583354.00883
-550.0,-6.071,298.91799
-70.282,0.236,698.79969
72.057,5557.617,-0.53923
23156.943,-63539.892,-0.58901
-87382.96,1.519,-68.47364
28.451,-2413.677,-308.75355
333.977,-68247.378,0.31569
-0.546,0.158,-16.8039
8.133,-1.931,-709.86294
-268.199,-55.547,-8.94105
-0.88,29.106,-7.8566
0.879,-17794.104,-39.35152
-74.251,-43343.478,-43.52981
8676.705,0.026,-3344.70161
-616170.081,-826072.354,57.60702
-5.059,814.794,-9651.52378
-9116.872,-40015.023,618544.97341
-48.936,-32.611,68.08793
72440.819,-9635.54,86468.75067
-0.937,-976058.955,34746.71042
35.299,-13606.747,520.74218
-2.831,4.147,1977.04921
0.775,173.166,-217272.80541
625482.844,-63669.01,6.53756
0.318,-0.421,-493.25162
971.692,-5.868,-112834.6226
4.437,-408941.045,-28.83395
3612.348,-8.156,-4601.6398
43751.258,-0.43,0.77559
96.703,23.228,-470712.43409
33115.991,-611730.923,8330.75172
-3.385,653.79,-27405.30731
-0.185,-0.123,-0.83918
-8771.078,-1221.34,34.7767
-0.636,532.331,31.57401
-95.198,-0.093,2.13864
-849602.946,-45.358,-51201.82079
3326.348,3.08,-61.82552
0.151,614.964,835.42081
2283.822,-57.544,7888.82908
55087.571,817491.922,3612.35391
-4256.881,-0.035,-276.37942
-8380.715,-66383.743,-0.7165
78554.133,-558821.647,-726574.05348
0.037,532017.979,576810.03867
-541.601,80905.205,-0.72336
-0.437,-91403.438,81012.5215
-2373.348,-4583.379,5.53187
-56.852,-7614.12,-74097.87342
-599783.924,36.43,6.84979
-0.083,-0.608,-80852.69377
-0.021,99.86,55.37315
115897.365,-1327.304,1.91007
63.32,0.926,6385.63526
-66.072,-93.398,93.04862
654075.885,-330000.845,-4.9069
844580.788,-7.646,-0.00845
94.6,-0.566,-7.2817
-998752.97,-0.218,0.04163
-7334.181,-273.803,-8.1332
-8016.798,986812.768,-0.19457
241.023,-0.818,4073.11177
6.502,58496.714,84.83813
3.625,53467.656,-22822.66534
2.105,978.173,-4554.54443
19956.932,-1.318,0.61476
6.982,-848975.272,-43.17857
58824.682,885887.018,-9.17885
0.785,818.491,9103.59302
276.356,846.376,4.04847
-9453.034,215262.169,635.36464
-848.707,-4219.177,0.4587
9696.534,667.25,-3430.62417
-46661.985,-9200.521,-19149.60487
759.289,-1.251,-788.00698
-6.569,0.239,76.65855
-73848.887,-0.535,-2355.18559
-68558.291,-7532.866,849996.96629
3825.302,-0.044,7.84264
-0.483,99891.462,-3274.91048
-831386.222,-13601.57,4833.34903
-3598.818,-9.52,-743000.96433
32.756,-0.718,-23873.0808
38396.235,-737988.23,1647.58379
-55584.561,338.041,953.55152
4981.184,-0.877,0.40288
18.365,0.007,1926.77137
721542.383,8.38,-755.6605
74.773,266.475,-60247.77713
0.718,458.37,-18.31259
-0.087,7978.908,694954.94682
-0.764,-1802.279,0.5832
-0.911,632.638,-4597.45806
-5.642,9057.953,-12.52323
71006.054,-931586.043,-586819.30185
7421.032,-287.654,-7963.02636
-70.03,-57948.727,0.83372
18389.83,454513.424,-967969.26729
-483270.51,-21808.504,-7.74907
4.092,-966514.228,994.6914
0.138,-449.353,3607.16523
-434632.59,-757101.306,-0.91689
-39.083,-9.817,7920.93553
776021.562,-5147.2,-48.15768
0.205,-6191.676,8.0386
9787.789,1.621,-0.27438
-47.064,-0.181,-661684.67795
133238.645,22.558,209297.50863
-94.048,8.581,-21.77232
-70.342,0.32,997.6212
672341.587,490.742,-695247.66151
9629.829,-0.524,-581389.36918
8.19,4663.14,2.74815
-718499.578,-6.652,25.87939
682.161,2783.758,-0.16028
-73641.903,-0.597,1538.98437
-47224.294,9738.274,203.32168
1267.097,-42.872,-88033.74669
-58.343,45395.479,-0.80143
30653.471,95.129,4.67667
4977.85,-2387.539,-7196.69957
621608.416,-677.295,-57.2837
-0.667,-5443.02,44.96162
3.045,-2969.993,-86.10956
0.392,-0.938,23110.92776
-369.316,8468.893,-2.0682
-0.219,964043.107,171099.21499
866277.066,-6.467,-61.49828
-764609.245,3559.151,-0.89978
-5.54,0.501,833.67787
4112.478,-0.164,-704.89163
0.338,-3356.722,18501.87802
9733.733,-53664.698,9.37751
-602.622,518076.064,8419.73456
-48745.272,-287988.313,23.55986
-2.51,-63944.848,-612.6417
-5036.957,2.641,-8144.74457
1.45,-993133.485,-979.93316
14.151,1094.634,-0.15142
-0.712,-9734.995,87.62736
-2.35,-519053.594,930.41531
4.514,3686.265,2191.84985
0.912,414.82,4.40888
-52.927,0.859,25763.14201
-701.97,-163093.765,-0.58485
7.108,1.106,-4155.27722
67.89,0.58,7223.47367
-24237.606,-29105.849,-0.22051
-5226.001,-64804.613,0.50366
7.427,-297390.746,-142.23231
91041.71,-0.617,0.83182
-6865.785,4918.536,-0.6883
-613468.184,4.534,431217.83374
1.744,-197326.151,874983.34755
9776.509,-93.254,0.43555
0.931,-182.425,-4288.556
9100.809,9512.808,-93016.18136
-9.596,28.373,2.25179
-84674.134,9706.746,8.52492
101900.935,-1.538,8346.49787
-236397.517,-63.173,-39886.09313
278.049,708.169,42.51257
987019.372,-6.975,4377.62127
-8363.071,-184.145,7241.03598
-900432.321,-74.756,0.16878
215.834,-6379.586,78392.16951
-61101.264,-15466.533,575835.6634
-707.49,-281799.052,-964992.40807
4839.716,812.645,401.58419
0.694,-9.222,8.86892
14861.324,-66.473,3164.2934
97.293,6351.591,-30243.1235
5.016,67426.223,-2.57735
6.003,698.055,-34.02052
0.355,-7734.351,-37113.90191
1.011,-782090.887,-72844.30061
-228294.928,-0.814,-7691.28336
366.129,-71245.948,770.36772
8351.51,0.512,28646.56186
79526.63,-2.268,72982.94473
3185.308,-80.406,-4.02458
113.778,54.352,-0.5928
-346.849,-7046.309,-555.00738
-4159.927,1.083,95.1248
-95331.154,-630215.001,-8799.88062
-207.159,-31.113,2.15719
34.127,-1544.074,-4.45487
6178.306,-90.0,-6836.3298
-195871.957,-0.768,-701.40564
3066.304,0.789,28.20919
9.026,-89960.783,646499.48443
46.569,1.421,56464.4043
3753.099,87391.884,-231.9069
-705.698,73.16,5.95564
-92.956,-0.319,441953.01401
0.897,75783.643,0.72236
95226.497,973.338,-541486.91625
7.251,70.801,-1538.47793
9742.355,-36.272,116.86258
-4759.552,95570.556,37.77946
-0.553,-786156.539,894.86002
-0.916,1448.719,100.12496
-17073.557,343533.651,25757.50368
19224.37,-34.879,6763.38194
-367.945,-1165.081,0.27097
64303.455,40.794,-810.35746
7671.414,997138.406,-0.66362
9.655,-0.319,0.16295
0.252,419206.863,510.51648
802936.441,5897.005,-11946.46553
439.403,-85.697,-2.305
-9989.62,11269.112,-0.65678
0.862,-8.392,2.94233
706.788,562088.466,5535.13768
1013.491,-744940.095,-78.37164
-580441.539,8.859,59243.73676
-9912.319,0.571,-2637.67824
-7725.247,109.772,-250.02874
524.6,0.413,182.5413
-0.591,678.549,796822.70809
-847936.235,-562.323,-95.0673
8.697,-4.775,53.75118
280.518,-0.262,0.27669
0.346,54.29,9.22248
82.099,-1.21,-0.97748
66604.572,-763.25,-408.35024
836.812,-2731.79,-93152.15215
223.911,-445.622,1.60069
-615334.982,-8.167,5260.21722
-9.417,-58679.476,59.2285
-803869.128,-0.884,-111.59544
181773.227,-2.82,-285.34956
935235.022,-0.156,-21238.1721
-815.236,-38.143,-916.53369
68440.527,-8.595,-7.28306
-97429.338,7.923,5077.83298
8723.993,-840785.123,5408.16562
-653489.033,912844.166,0.34211
280585.307,-18.911,48704.14411
-2.057,79.442,7.52476
-824.253,101.406,72703.11028
-93.517,954283.107,-787.62112
874.643,-424423.751,-51033.49597
7507.667,-980.363,651769.39279
148561.603,-827727.184,115.87484
457040.252,-77777.977,-3.16573
18.771,-8108.42,-85930.04207
5.648,-2.508,6.04791
-58564.612,6.212,604.32318
-273780.891,-6212.512,-571613.59055
-310.147,-844.973,749.83281
-61284.016,-0.276,-20.38682
983.867,0.443,83425.89828
5.379,-83.614,-66232.49919
2.754,0.082,-34.9177
0.459,457.018,-9010.31233
-12476.775,8454.454,9.30706
-8440.916,-0.107,-8228.48006
-4325.665,94.538,-20.19395
-1.692,297206.103,-6058.92983
0.341,-7.883,499903.52789
-24442.932,6.908,6228.77115
-0.92,0.543,3.00916
-90.742,159.799,-53037.23812
-874.052,36179.445,-333356.77092
-246268.222,0.694,85661.43553
-7429.198,-603143.527,756391.87726
276806.936,1.101,872420.29048
-9007.256,-574.63,-26.49509
82.843,-0.151,-53.13764
1640.879,-85.342,8.94921
-4.934,-4352.265,-86.19676
0.078,62.086,5406.25767
-63749.705,-8.888,-482531.98935
1911.08,-35.275,452106.54268
-10163.42,78933.972,-5.2639
780.809,740.005,-367.77534
-91490.647,-0.651,-4043.86479
911.414,6037.857,0.21574
32.84,-44.527,-38.98682
-66.207,0.547,2.24841
7901.703,-2098.888,-0.46701
-0.099,-503.731,-48594.26436
-34.945,-0.331,9.28959
-3272.858,98137.69,-2.98253
-2.653,410.389,-97.62232
-11555.992,-3.519,89365.5395
-477129.831,11.962,1.48933
38.549,515.818,305.66023
-116271.718,-88.984,0.18174
0.023,-0.697,-7.66597
-303.103,-555.291,30339.34148
-204935.949,187.503,847.89917
1.654,-75265.31,5.19032
-2.205,-888928.047,525.40177
20090.647,0.093,0.49374
512.541,97.82,85468.86932
-15086.135,-35.42,656.0605
871.706,-898520.675,83025.62495
96.581,64.752,-2007.84222
57.424,773137.296,500.06131
-210746.293,13519.842,69759.41939
405.886,5.302,-91.49107
-94.002,-75619.156,-6.76448
-892374.408,-9.993,409677.11013
-96.58,187.209,10239.77803
53.774,-40487.117,-0.34203
58057.801,-781.326,-89.35473
538503.233,-281.435,-7252.14698
6545.696,1261.818,9.09005
3.829,0.773,-48.68973
0.799,-6886.605,-4609.32315
812.44,-6794.412,-4150.32162
7780.111,-1.493,-9759.5106
52533.422,-62.898,-282.28938
-20.669,-987674.504,-224053.12993
-9607.614,0.279,61989.53323
52602.018,50322.633,44.37702
-8341.05,-174.984,-22749.54464
4532.797,-9.205,-32081.49468
0.194,524434.987,8.02842
54384.205,-8242.288,962441.8082
-9.649,6528.551,88745.63173
7.664,-5.482,-191344.5919
85.924,-10.823,0.13341
-0.358,-0.01,9090.95848
-7285.648,7954.434,-438697.46687
-84508.897,-2768.026,-3.61733
-0.231,-69.846,-7006.23392
1309.409,30304.597,915.76834
48.736,-7.901,-9.04566
-456229.176,73.725,35390.77072
-8.014,7.683,-4679.24364
-0.438,33.626,-994459.35032
360454.014,5507.344,0.09635
-81043.369,6929.402,62006.00332
0.288,18.721,0.1769
31.812,-0.885,86.79612
121291.351,-375121.89,533.1574
51.694,-0.258,782.26313
-4831.169,63.124,505.47824
-993.991,-299.889,-37.51332
0.638,768262.062,9094.43608
0.277,49.748,4137.80341
-34.997,-0.342,0.22375
610.937,-0.285,-0.21894
-0.787,98650.077,-19.11266
771.15,72.036,-0.77612
-72.855,-93712.582,60.0771
19408.754,335.527,0.3931
-814809.59,4.882,5645.9118
7671.227,62.122,-0.99513
-67871.928,51475.555,878.55062
471006.371,-21414.32,-7.84907
-324108.859,918.681,-63159.52911
-0.362,-55.247,-62698.39649
-5.706,-85236.437,-0.10809
3108.911,877445.252,999792.34227
-96206.58,735.357,-2728.72226
88.076,-17.811,6.36208
0.2,-4.836,6.33104
-10193.04,-5491.65,-5192.15469
68.827,885.588,-12373.81017
854.305,0.59,30.1965
77526.733,-0.932,-29167.66907
-81.588,848.532,200.12783
-7.005,53.587,-1949.71606
-9406.692,6.897,-76629.73381
637839.415,-88244.862,8093.29923
-9246.517,0.621,-0.59065
-35568.779,85777.984,-0.68958
-645.282,-5.664,-9.27504
0.562,-711.249,545152.4642
-324.468,-67420.041,-0.62508
-54593.815,734.805,-6.03693
-252206.602,3.026,0.12801
-27432.749,-24.357,-0.37872
52.777,-0.384,-548.77423
-26387.848,237.684,-30.6225
-4.191,-365.654,7.04821
513.347,-2339.728,877301.35903
-88.954,0.005,-6.06474
-5269.883,-313.998,369.64598
4775.097,8725.781,-26896.94859
360.302,66078.132,-94.35291
0.446,-334.684,3.33684
-9.895,57.692,5051.44874
705726.518,-12962.241,73.99827
3065.4,-0.615,-630.94179
80.788,-42591.914,714562.34784
803470.589,910407.531,140.27809
-1604.387,53.129,-24.00845
3.785,470845.858,-810.21801
-3.513,0.238,-0.23753
4363.052,-2.18,-96.36132
853.026,-115611.403,-33525.89294
-3.988,-71649.353,-38.13572
-523.084,-9482.495,-9.92429
-27.884,-83504.989,-342.13543
-3.536,0.994,-7048.51451
4.656,40362.108,379.67238
6.769,-787.422,-6.99533
0.14,6906.309,9.82933
3458.358,822696.167,447579.55111
888486.97,-601453.437,0.17805
42.597,508.357,0.38904
-3369.827,830333.063,3511.36125
40526.282,32178.13,-3.51857
0.679,392942.299,-26243.57409
-392.686,-59552.261,-8387.42171
520085.252,-0.947,72.56014
-20059.583,-66310.288,-1.13012
73.946,989806.699,0.83248
0.118,308.575,5482.46385
22.073,525819.275,-1.71991
-773135.393,-0.867,-9990.94489
638735.065,6281.604,-20.70992
-0.057,-0.646,271674.78571
-275891.644,0.44,-371.76886
-686347.769,5936.559,105.73145
2.091,-204.515,8.32316
0.579,-981.951,277717.93768
554449.987,-334.565,43.00953
-547.602,4339.072,0.09136
0.377,83548.285,-0.40517
-0.116,1.426,-73.15894
-225.902,183887.862,3365.80432
-0.604,0.968,-966173.3617
-0.584,-119.444,-1478.95397
-95.746,964.84,527270.94405
-395.031,-2561.519,29.07142
852089.701,-0.316,463.57264
-604.344,-75764.613,-0.32262
46761.631,146.961,-13.6917
1697.194,33329.994,-23.99795
-0.487,-29099.674,-6417.74675
7104.001,232.659,-5.459
-83.807,-2188.339,-69.21484
0.296,5246.945,-5712.8734
-0.995,-190.543,-0.16366
141.77,9.073,-29915.79981
5.318,882221.455,-539799.48927
-87914.886,1228.564,-777602.9868
-1.081,-28.537,-652168.4672
-8878.472,6.275,-0.71937
713209.445,-171.807,-78.67356
-0.033,204.131,3498.70022
75620.957,-1.287,72.7532
5.701,-114.552,99.6244
571.704,-2.868,-333319.30771
7440.437,51824.6,-0.76303
-515539.782,-54962.417,-721.21245
273.887,5.577,0.46803
-67003.456,0.359,9882.39628
919.276,-811.447,9.32715
17.314,-4132.689,0.10327
-1.969,2464.166,89520.30765
101.235,-11384.502,0.4124
-5.656,-945298.652,-0.06275
21.388,296515.452,-58.68609
-210078.639,7.524,2.89462
-2321.775,1.0,-6.8156
-50987.028,90998.414,73274.34967
75.772,-685.299,-0.17617
4670.93,-0.933,-123.91041
-1.623,-4037.475,0.24424
3600.707,91116.75,-41.57293
357227.927,-0.714,-0.49244
-7.042,67841.454,317.50225
795.083,-10.192,-14673.35308
-9148.073,538681.04,11.48583
-1693.055,-35117.656,-6.99136
467.621,96939.882,95553.54303
194748.925,3770.735,73.86699
75822.751,418.031,4219.59859
50.412,-84.986,-23.77136
3.821,-0.803,-33137.53793
-8749.661,50.12,-153539.53713
-506.918,-0.954,6777.71486
-0.324,-72.471,441067.08069
-76.323,5.656,-40.09211
64.828,-73.435,-32.48203
8542.4,-365.302,1.96966
-17364.09,789.491,78386.10716
-418025.271,-116.087,795772.02105
152.891,-18463.632,-2.13076
0.812,-47.084,-8136.56679
-4.226,-0.597,82215.75921
-6.51,-81720.749,9.5189
-0.512,9.716,-6.53538
90.698,-5574.712,-11682.7041
-807.519,-819181.443,-86.25631
23.587,9868.223,0.1726
247.122,-293.95,43.92617
0.839,-73.508,0.52549
-0.233,0.756,-135939.24415
0.115,0.781,3341.71546
6446.466,95.502,96.71928
35844.734,-491148.46,0.14854
-4910.046,-0.747,-57158.33184
-229825.53,390.304,557.40064
-6782.537,-11.161,-8589.64852
412839.274,-9691.275,-0.88298
7198.382,-70223.592,0.85769
-290875.061,149.969,1460.76603
0.575,62388.176,54822.43332
-463493.371,-161.25,-74351.16244
-0.932,-804348.302,-622829.14456
3345.033,-81.494,-16.6897
-0.098,711.785,8685.13282
-686.594,-9840.545,-9632.29859
-7739.603,0.478,23.75654
-7985.457,0.868,92.39579
-875.03,0.23,-0.19196
0.99,75009.094,-455.37571
-88.738,0.505,81.38432
0.062,2935.289,-85824.75244
-0.363,-24502.861,-79.32617
-878530.812,50113.478,491.16736
56.931,0.982,-24899.1466
-671851.92,728515.651,-173.45041
-6.707,1084.872,6104.55953
-85989.359,20977.159,-0.90858
0.602,663057.039,479247.44819
5513.387,716248.935,41.12693
2268.082,-0.063,1928.84529
-586.794,6.447,0.6074
3729.25,-0.26,15.54143
-4385.021,-48.083,-318.16892
310145.58,-5362.989,-26022.68343
-440008.004,-0.876,650.35538
375.599,2214.619,333.15206
37901.822,348039.463,8.43802
514446.282,-0.691,50.81569
26706.863,-3.441,117.84261
-342.746,-3.654,66.66776
99.907,89.927,-253732.36182
0.336,-503.068,-8.79938
24904.268,6050.856,12.11039
-2.725,25.282,201.94111
0.047,13.899,-88206.47931
-6713.668,-584.65,-85.9942
-0.574,0.586,91297.40775
-775.213,88.682,-95000.09217
7.308,77.323,-99787.14878
170.602,-5801.908,530.51415
-4.299,-1.595,58.46052
-99132.9,54.748,0.56216
763401.523,31.515,768435.56385
9.175,18099.608,-0.06612
674.646,-999.634,-49.87249
73.737,-73266.01,4.1883
-98.522,9451.597,946629.24884
-7.365,20.59,68.73884
15682.755,-0.313,2054.39784
84.231,0.474,-9916.8168
0.913,17.785,635.54222
-0.761,-97148.161,5.05736
-0.638,-74.614,11.93359
4.268,0.837,4.85305
7.933,42067.395,-3416.96969
-3.553,-98631.361,-382008.8014
-2187.421,351814.575,97.41602
-93557.334,-26584.722,0.15343
2221.21,5.317,16.52081
-879.348,912.223,-95925.25768
-813.831,576817.188,-1509.38189
-1538.367,-5.182,-56038.89037
-99.169,62525.86,-5.70633
-0.88,-5055.271,23.65388
477086.465,0.729,62704.95649
1.595,-40.983,-33120.6255
942809.71,4.174,-237495.45915
0.328,7.07,-301661.85638
73528.258,0.846,76107.66454
-2975.334,-755.018,0.79426
-4.568,0.434,-0.45139
0.468,61.251,-52.69486
-364546.869,53003.509,40111.47066
-0.363,25041.187,-0.65266
36604.166,-0.093,-87.68944
-524059.226,-3.616,873131.30732
57.583,0.49,-965.26546
51.886,-521.923,0.95829
7197.319,69.326,2.01952
-6152.192,34146.488,134.38983
-963800.167,-2.817,314.82348
-465098.472,-35559.2,-41.06239
7.899,-371.132,0.52715
34110.019,451893.873,-2022.61287
0.954,44.337,-3615.71073
-0.612,893.353,54705.34744
8559.671,11829.46,-60900.4149
-714.988,-7.984,-0.75705
781531.143,-590555.739,-476.36552
-441318.43,-49406.872,67.86831
-434.059,-0.417,-7438.20625
-8347.558,-170.849,-687043.74811
60.731,564402.545,43.03967
-10.719,4172.125,678.40668
-24.501,374.715,-467283.76932
76.539,-70.18,-82207.9246
-0.435,-0.854,381.9718
380.669,-0.589,-3813.77089
270323.844,588.324,460892.03317
2920.118,286827.338,-33.60009
63573.557,-38.327,5574.92224
682.228,-52101.917,405.56282
68.872,61.629,0.26265
-687409.817,33650.976,-8.38372
-838221.009,-97302.674,-0.4775
726199.871,31.919,9.74206
-506.354,-4.966,-97.03454
-0.733,4533.238,3.37918
-1.789,5836.383,-55.08037
-54581.928,3.074,-7449.41558
-0.237,421.484,-2.34475
-2124.885,-0.751,12560.24897
0.372,-30089.145,52.17241
-0.547,-5.189,4.58678
5.599,107.179,613.29771
-7501.57,-931.767,-971.90891
375.122,-767.654,-8358.42665
-0.789,1.451,75066.98962
0.906,0.723,-38421.88477
-20.272,69964.589,8622.52463
-7732.502,-0.428,-458.27476
0.636,3564.361,98266.639
-0.169,611788.811,218.55598
0.736,45.153,-0.92622
0.173,-74.288,65.01625
8.859,62563.675,26537.90054
13.335,-262.923,53.73527
490.643,1078.171,-3421.87956
-0.431,387.291,0.58903
-767436.665,-0.907,395.86682
8451.345,-0.683,-169.64551
-968466.852,-6.451,-7.49295
-0.803,-1.485,37.88832
-94.187,-562.112,-19.93936
-5633.439,-389.717,9204.04963
-657.505,225949.121,-94006.43943
-952.388,-40.594,957.63932
43.511,0.931,-81.57917
918870.678,13.554,-0.45197
-1.931,-30342.31,288524.06603
86102.456,81.472,24.93772
-3.348,-811420.798,6.46531
7264.265,327.426,-973918.50975
13.472,-2767.337,0.55283
-42.715,-3705.819,0.28653
647.717,-717382.402,-0.44284
-7.295,0.194,-0.34772
572482.221,0.707,-31.51258
-0.063,-168383.401,-400735.94569
87449.839,-0.971,323544.12237
0.119,-75.287,-7806.14848
-0.668,-370607.994,331596.56261
474443.576,691475.428,6567.2645
-951.12,0.508,925981.52061
5.463,-91820.765,-410555.10988
-211077.7,-0.577,7684.9661
9099.127,-29.433,267346.83866
48.494,-14713.019,-81.8038
1.471,-58.267,0.27004
7946.004,-449.33,2.82134
-512410.735,501878.733,-2.72711
835.76,56.219,67922.74436
5.498,0.261,34.5167
-0.416,564450.382,-16090.48371
-41.845,741.269,-5602.15644
0.253,-97136.925,75.09265
0.998,4104.405,-9818.32865
-0.276,0.263,-86.21107
490.878,49966.034,5969.40216
9.491,-0.33,2119.6044
7.092,-193201.635,45.40569
-0.851,-613.548,0.95823
-5.542,-31.17,866482.99002
376.381,-367.239,-65940.72128
515318.947,-1.993,-969711.86969
235114.39,-1662.704,-46048.13883
-50539.212,-77.799,713873.64947
75950.565,98.545,-0.86849
-76.098,-770.082,-90.40757
-611.207,-8744.0,599.22425
-0.883,38.826,333.89961
254.367,-498.105,-64742.34343
-7092.914,-24348.16,-9.46768
-34.13,7.65,-4.52844
0.127,-640872.561,-6762.95826
9073.577,8244.054,0.26836
541.11,373.944,-7692.44407
744.997,-510.108,9.01636
-17696.088,-4.625,68574.38532
268652.388,7117.603,0.82522
-0.801,227.697,62771.882
-41.153,-2.612,-219860.90867
-0.961,4708.289,-19509.99511
0.033,2.159,-16.37599
4.62,44.929,-0.93033
-2.117,-9288.973,-0.43377
91471.251,80716.767,-5.05992
78.612,-24702.723,5.25123
-0.825,6076.362,-17893.85428
-0.734,55.709,-0.70736
12.251,6166.827,-74.38002
810182.814,-196374.64,61.51333
78.31,26047.289,-548.44724
-55015.167,733048.06,-850.70855
968.46,-4086.55,0.75878
466.086,55.26,7.30265
-974510.716,2631.089,-3.36091
-595.959,-0.211,4811.74451
-0.965,-32789.853,10378.05785
26151.371,-0.368,-95.1046
48697.679,74785.23,-804.41344
-77219.688,855839.438,-23053.45042
740746.499,0.059,-0.55985
-2.87,0.528,0.75399
-5.938,54400.714,-189.51018
42077.362,459698.571,-5.05224
-269.322,-87.618,-142.4185
